iter	Logloss
465	0.01545352227
466	0.01545219822
467	0.01545046221
468	0.01544832483
469	0.01544459804
470	0.01544204154
471	0.01543969835
472	0.01543748504
473	0.01543516491
474	0.01543216463
475	0.01542883751
476	0.01542696072
477	0.01542401216
478	0.01542067533
479	0.01541828234
480	0.01541545445
481	0.01541252401
482	0.01540985591
483	0.01540694551
484	0.01540425044
485	0.01540130323
486	0.0153994527
487	0.01539689212
488	0.0153944555
489	0.01539159655
490	0.01538929694
491	0.01538707528
492	0.01538458766
493	0.01538212521
494	0.01537951665
495	0.01537711647
496	0.01537477794
497	0.01537219885
498	0.01536920412
499	0.01536687178
500	0.01536451559
501	0.01536180996
502	0.01535984023
503	0.0153571884
504	0.01535531941
505	0.01535297448
506	0.01535071293
507	0.01534840491
508	0.0153454521
509	0.01534285792
510	0.01534032818
511	0.01533763393
512	0.01533462072
513	0.01533251054
514	0.01533098653
515	0.01532880479
516	0.0153263146
517	0.01532428071
518	0.01532236538
519	0.01532035759
520	0.0153174675
521	0.01531535203
522	0.01531278855
523	0.01531006974
524	0.0153073321
525	0.01530505926
526	0.01530190399
527	0.01529959843
528	0.01529708412
529	0.01529466095
530	0.01529248423
531	0.01528943873
532	0.01528693211
533	0.01528521955
534	0.01528281768
535	0.01528029189
536	0.01527847953
537	0.01527548201
538	0.01527329434
539	0.01527147926
540	0.01526987499
541	0.01526754776
542	0.01526567685
543	0.01526318517
544	0.01526139004
545	0.01525815783
546	0.0152565425
547	0.01525466268
548	0.01525223966
549	0.01524996786
550	0.01524851548
551	0.01524571524
552	0.01524396598
553	0.01524135758
554	0.01523918547
555	0.01523672906
556	0.01523415282
557	0.0152321959
558	0.01523038665
559	0.01522806715
560	0.01522601752
561	0.01522277225
562	0.01522024327
563	0.01521761192
564	0.01521520716
565	0.01521268198
566	0.01521091136
567	0.01520761057
568	0.01520558449
569	0.01520372152
570	0.01520070235
571	0.01519811479
572	0.01519591403
573	0.01519369828
574	0.01519202797
575	0.01518924602
576	0.015187351
577	0.0151852262
578	0.01518309327
579	0.01518036302
580	0.01517755654
581	0.01517556416
582	0.01517363708
583	0.01517087094
584	0.01516848256
585	0.01516637193
586	0.01516345337
587	0.0151606281
588	0.01515849301
589	0.01515618156
590	0.01515385447
591	0.01515185254
592	0.01514890993
593	0.01514681792
594	0.01514520655
595	0.01514213877
596	0.01514035572
597	0.01513799393
598	0.01513548056
599	0.01513162353
600	0.01513012059
601	0.01512729177
602	0.01512443865
603	0.01512302806
604	0.01512158116
605	0.01511982344
606	0.0151183883
607	0.01511647972
608	0.01511386896
609	0.0151125593
610	0.01511069571
611	0.01510874105
612	0.0151061208
613	0.0151037412
614	0.01510148352
615	0.01509883683
616	0.01509704639
617	0.01509572707
618	0.01509289395
619	0.0150900374
620	0.0150874357
621	0.01508538605
622	0.01508358358
623	0.01508123973
624	0.01507916834
625	0.01507709936
626	0.01507492165
627	0.01507312997
628	0.01507012718
629	0.01506779436
630	0.01506579308
631	0.01506320271
632	0.01506136597
633	0.0150590282
634	0.01505704127
635	0.01505497078
636	0.01505230301
637	0.01504882941
638	0.01504739923
639	0.01504589864
640	0.01504243643
641	0.01504046773
642	0.01503866707
643	0.01503689305
644	0.01503419246
645	0.01503060065
646	0.01502879361
647	0.01502682727
648	0.01502497957
649	0.01502347455
650	0.01502181678
651	0.01501943663
652	0.01501810188
653	0.01501518065
654	0.01501289574
655	0.01501065226
656	0.01500868386
657	0.0150061608
658	0.01500325372
659	0.01500157094
660	0.01499997475
661	0.01499758876
662	0.01499525194
663	0.01499317458
664	0.01499076464
665	0.01498932844
666	0.01498743119
667	0.01498467625
668	0.01498294675
669	0.01498044735
670	0.01497866417
671	0.01497667309
672	0.01497505818
673	0.01497231621
674	0.01496924838
675	0.01496744151
676	0.01496523765
677	0.01496283525
678	0.01496167824
679	0.01495982852
680	0.01495727993
681	0.01495483569
682	0.01495308538
683	0.01495070994
684	0.01494926668
685	0.01494733314
686	0.01494528925
687	0.01494320528
688	0.01494094886
689	0.01493926437
690	0.01493715805
691	0.01493573144
692	0.01493348849
693	0.01493182898
694	0.01492964
695	0.01492822012
696	0.01492582534
697	0.01492342272
698	0.01492074224
699	0.01491862957
700	0.01491668598
701	0.01491441967
702	0.01491193448
703	0.01490980483
704	0.01490808949
705	0.01490572805
706	0.01490387447
707	0.01490125036
708	0.01489920898
709	0.01489733487
710	0.01489451279
711	0.01489207737
712	0.01489052916
713	0.01488824475
714	0.01488668822
715	0.01488550865
716	0.01488367732
717	0.01488154023
718	0.01487995263
719	0.01487724098
720	0.01487542921
721	0.01487375436
722	0.01487177684
723	0.01486968906
724	0.01486735384
725	0.01486615484
726	0.01486406103
727	0.01486188284
728	0.01485978101
729	0.01485737145
730	0.01485466964
731	0.01485246831
732	0.01485022527
733	0.01484845521
734	0.01484546761
735	0.01484184435
736	0.01483962604
737	0.01483651486
738	0.01483491551
739	0.01483179962
740	0.0148297962
741	0.01482804799
742	0.0148258727
743	0.01482327131
744	0.0148209741
745	0.01481885625
746	0.01481646716
747	0.01481494114
748	0.01481275658
749	0.01481046449
750	0.01480818573
751	0.01480636534
752	0.01480471799
753	0.01480302914
754	0.01480075099
755	0.01479905922
756	0.01479675174
757	0.01479566948
758	0.01479300166
759	0.01479065254
760	0.01478875728
761	0.01478733567
762	0.0147853833
763	0.01478407251
764	0.01478250397
765	0.01478013866
766	0.01477811307
767	0.01477645567
768	0.01477392338
769	0.01477174394
770	0.01476894109
771	0.01476612437
772	0.01476344234
773	0.01476118356
774	0.01475923647
775	0.01475761761
776	0.01475549379
777	0.01475307458
778	0.01475099793
779	0.01474918557
780	0.01474654747
781	0.01474409089
782	0.01474210303
783	0.01474090201
784	0.01473907482
785	0.01473724185
786	0.0147349558
787	0.01473327833
788	0.01473148705
789	0.01472954361
790	0.01472752726
791	0.01472543221
792	0.01472336135
793	0.01472202413
794	0.01471977499
795	0.0147180877
796	0.01471577979
797	0.01471347299
798	0.0147113766
799	0.01470949252
800	0.01470733057
801	0.01470577155
802	0.01470373276
803	0.0147020718
804	0.01470070287
805	0.01469866414
806	0.01469690221
807	0.01469526672
808	0.0146927716
809	0.01469043403
810	0.01468831971
811	0.01468629163
812	0.01468460212
813	0.01468250681
814	0.01468025119
815	0.01467879495
816	0.01467735246
817	0.01467564353
818	0.01467291851
819	0.01467132779
820	0.01466873283
821	0.01466732497
822	0.01466513433
823	0.01466297436
824	0.01466088167
825	0.01465967931
826	0.01465736005
827	0.01465607711
828	0.01465462926
829	0.01465220941
830	0.01464940629
831	0.01464737406
832	0.01464532265
833	0.01464309158
834	0.01464177306
835	0.01463990843
836	0.01463757255
837	0.01463589733
838	0.01463341887
839	0.01463069194
840	0.01462842139
841	0.01462667528
842	0.01462485555
843	0.01462225776
844	0.01462017603
845	0.01461806782
846	0.01461548111
847	0.01461205291
848	0.01461067179
849	0.01460858025
850	0.01460626455
851	0.01460454983
852	0.01460260815
853	0.01460080435
854	0.0145991788
855	0.01459702023
856	0.01459434545
857	0.01459250399
858	0.01459111939
859	0.01458976887
860	0.01458694575
861	0.0145834312
862	0.01458147419
863	0.01457867918
864	0.01457714231
865	0.01457543842
866	0.01457252528
867	0.01457077107
868	0.01456881438
869	0.01456598195
870	0.01456421542
871	0.01456277123
872	0.01456131494
873	0.01455979303
874	0.01455891096
875	0.01455581553
876	0.01455468072
877	0.01455275796
878	0.01455088501
879	0.01454837446
880	0.01454658915
881	0.0145445957
882	0.01454254041
883	0.01454045766
884	0.01453872552
885	0.01453731372
886	0.01453499394
887	0.01453196693
888	0.01452998195
889	0.01452847783
890	0.01452624064
891	0.01452472385
892	0.01452199701
893	0.01451992899
894	0.01451856215
895	0.01451612364
896	0.01451401376
897	0.01451196847
898	0.01451016744
899	0.01450869429
900	0.01450601467
901	0.01450283207
902	0.01450114003
903	0.01449878008
904	0.01449641385
905	0.01449495253
906	0.01449349388
907	0.01449122361
908	0.01449030683
909	0.01448764908
910	0.01448576012
911	0.01448438942
912	0.01448235836
913	0.01448025151
914	0.0144782837
915	0.01447616297
916	0.01447400196
917	0.01447226262
918	0.01447096204
919	0.01446949028
920	0.01446724383
921	0.01446557485
922	0.01446329831
923	0.01446176695
924	0.01445981394
925	0.01445809951
926	0.01445602249
927	0.01445414274
928	0.01445260254
929	0.0144515262
930	0.01444965182
931	0.01444809223
932	0.01444578311
933	0.01444419546
934	0.01444221496
935	0.01443987384
936	0.01443849745
937	0.01443786314
938	0.01443651268
939	0.01443539758
940	0.01443344894
941	0.0144312655
942	0.01442931872
943	0.01442669585
944	0.01442485508
945	0.01442277272
946	0.01442066523
947	0.01441900159
948	0.01441704168
949	0.01441533399
950	0.0144137691
951	0.01441209512
952	0.01441011134
953	0.01440827754
954	0.01440704087
955	0.01440542004
956	0.01440306755
957	0.01440130522
958	0.01439944594
959	0.0143972495
960	0.01439558029
961	0.01439401756
962	0.01439234834
963	0.01438977397
964	0.01438871569
965	0.0143871415
966	0.01438549737
967	0.01438375924
968	0.01438165019
969	0.01437925951
970	0.01437735146
971	0.01437511727
972	0.01437315295
973	0.0143707152
974	0.01436906222
975	0.01436714315
976	0.01436471966
977	0.01436256695
978	0.01436006168
979	0.01435820499
980	0.01435643911
981	0.01435406187
982	0.01435302148
983	0.01435136948
984	0.01434937228
985	0.01434769669
986	0.01434545241
987	0.01434377983
988	0.01434197824
989	0.0143397634
990	0.01433785596
991	0.0143361804
992	0.01433373822
993	0.01433167178
994	0.01432950014
995	0.01432744485
996	0.01432495426
997	0.01432271564
998	0.01432081855
999	0.01431803846
